id,student_id,course_id,course_grade
662,12,HEAT TRANSFER,7
663,12,PRODUCTION TECHNIQUES II,7
664,12,PRIMEMOVERS & FLUID MACH,7
665,12,ENGINEERING OPTIMIZATION,7
666,12,SUPPLY CHAIN MANAGEMENT,7
667,12,ADV COMMUNICATIVE ENG,4
668,12,ENERGY MANAGEMENT,6
669,12,AUTOMOTIVE TECHNOLOGY,8
670,12,PRACTICE SCHOOL I,10
671,13,CHEMISTRY LABORATORY,7
672,13,GENERAL CHEMISTRY,7
673,13,ELECTRICAL SCIENCES,7
674,13,MATHEMATICS I,7
675,13,WORKSHOP PRACTICE,7
676,13,PHYSICS LABORATORY,7
677,13,MECH OSCILLATIONS & WAVE,7
678,14,CHEMISTRY LABORATORY,9
679,14,GENERAL CHEMISTRY,5
680,14,ELECTRICAL SCIENCES,5
681,14,MATHEMATICS I,7
682,14,WORKSHOP PRACTICE,8
683,14,PHYSICS LABORATORY,10
684,14,MECH OSCILLATIONS & WAVE,4
685,14,ENVIRONMENTAL STUDIES,7
686,14,MECHANICS OF SOLIDS,10
687,14,SURVEYING,10
688,14,CIVIL ENGINEERING MATERIALS,8
689,14,FLUID MECHANICS,8
690,14,COMPARATIVE INDIAN LIT,7
691,14,MATHEMATICS III,6
692,14,HYDRAULIC ENGINEERING,9
693,14,FOUNDATION ENGINEERING,8
694,14,DESIGN OF REINFORCED CONCRETE,8
695,14,BUSS ANAL & VALUATION,7
696,14,DERIVATIVES &  RISK MGMT,7
697,14,SECUR ANAL & PORTFOL MGT,8
698,14,FINANCIAL MANAGEMENT,8
699,14,PRACTICE SCHOOL II,10
700,14,BIOLOGY LABORATORY,9
701,14,GENERAL BIOLOGY,7
702,14,ENGINEERING GRAPHICS,8
703,14,THERMODYNAMICS,5
704,14,TECHNICAL REPORT WRITING,8
705,14,COMPUTER PROGRAMMING,6
706,14,MATHEMATICS II,5
707,14,PROBABILITY & STATISTICS,5
708,14,ANALYSIS OF STRUCTURES,10
709,14,CONSTRUCTION PLAN & TECH,9
710,14,SOIL MECHANICS,8
711,14,HIGHWAY ENGINEERING,10
712,14,PRINCIPLES OF ECONOMICS,6
713,14,FUNDA OF FIN AND ACCOUNT,7
714,14,HUMAN RESOURCE DEVELOP,8
715,14,STUDY PROJECT,10
716,14,ENGINEERING HYDROLOGY,8
717,14,WATER & WASTEWATER TREAT,9
718,14,DES OF STEEL STRUCTURES,8
719,14,AIRPORT RAIL & WATERWAYS,9
720,14,STRUCTURAL DYNAMICS,10
721,14,FINANCIAL RISK ANALYTICS & M,7
722,14,LABORATORY PROJECT,9
723,14,CREATIVE WRITING,6
724,14,PRACTICE SCHOOL I,10
725,15,CHEMISTRY LABORATORY,10
726,15,GENERAL CHEMISTRY,5
727,15,ELECTRICAL SCIENCES,7
728,15,MATHEMATICS I,6
729,15,WORKSHOP PRACTICE,8
730,15,PHYSICS LABORATORY,10
731,15,MECH OSCILLATIONS & WAVE,8
732,15,ENVIRONMENTAL STUDIES,7
733,15,DYN OF SOCIAL CHANGE,6
734,15,MATHEMATICS III,6
735,15,MECHANICS OF SOLIDS,10
736,15,FLUID MECHANICS,10
737,15,MATERIALS SCIENCE & ENGG,9
738,15,APPLIED THERMODYNAMICS,10
739,15,MECHANICAL ENGG LAB,8
740,15,ADV MECHANICS OF SOLIDS,6
741,15,COMPUTER AIDED DESIGN,4
742,15,MECHANICAL VIBRATIONS,4
743,15,ROCKET & SPACECRAFT PROP,2
744,15,ENERGY MANAGEMENT,6
745,15,COMPUTER AIDED MANUFACT,4
746,15,QUANTUM MECHANICS I,4
747,15,ELECTRONIC DEVICES,2
748,15,INTERNATIONAL RELATIONS,7
749,15,TURBOMACHINERY,5
750,15,MECHATRONICS,4
751,15,BIOLOGY LABORATORY,8
752,15,GENERAL BIOLOGY,6
753,15,ENGINEERING GRAPHICS,7
754,15,THERMODYNAMICS,9
755,15,TECHNICAL REPORT WRITING,6
756,15,COMPUTER PROGRAMMING,8
757,15,MATHEMATICS II,8
758,15,PROBABILITY & STATISTICS,6
759,15,PRINCIPLES OF ECONOMICS,4
760,15,MACHINE DESIGN & DRAWING,7
761,15,IC ENGINES,8
762,15,PRODUCTION TECHNIQUES I,9
763,15,KIN & DYN OF MACHINES,6
764,15,ROBOTICS,4
765,15,INTRO TO DEV STUDIES,6
766,15,HEAT TRANSFER,5
767,15,PRODUCTION TECHNIQUES II,4
768,15,PRIMEMOVERS & FLUID MACH,5
769,15,ENGINEERING OPTIMIZATION,4
770,15,COMPOSITE MATERIAL & DES,7
771,15,REFRIGERATION & AIRCOND,10
772,15,PRACTICE SCHOOL II,10
773,15,PRACTICE SCHOOL I,10
774,15,MACHINE LEARNING,4
775,15,OBJECT ORIENTED PROG,5
776,15,OPERATING SYSTEMS,4
777,16,BIOLOGY LABORATORY,6
778,16,GENERAL BIOLOGY,5
779,16,ENGINEERING GRAPHICS,2
780,16,THERMODYNAMICS,4
781,16,TECHNICAL REPORT WRITING,5
782,16,COMPUTER PROGRAMMING,6
783,16,MATHEMATICS I,2
784,16,CHEMICAL PROCESS CALCULA,5
785,16,FLUID MECHANICS,4
786,16,CHEM ENGG THERMODYNAMICS,5
787,16,ENGINEERING CHEMISTRY,2
788,16,MATHEMATICS III,4
789,16,INTRO TO NANO SCIENCE,7
790,16,KINETICS & REACTOR DESIG,7
791,16,SEPARATION PROCESSES II,6
792,16,PROCESS DES PRINCIPLES I,8
793,16,PROCESS DYN & CONTROL,5
794,16,PETRO. REFI. TECH,8
795,16,CORROSION ENGINEERING,8
796,16,DERIVATIVES &  RISK MGMT,6
797,16,ENVIRONMENTAL STUDIES,7
798,16,BIOCHEMICAL ENGINEERING,5
799,16,FUNDA OF FIN AND ACCOUNT,5
800,16,INTRO TO MASS COMM,5
801,16,DISASTER AND DEVELOPMENT,5
802,16,CHEMISTRY LABORATORY,6
803,16,GENERAL CHEMISTRY,4
804,16,ELECTRICAL SCIENCES,5
805,16,MATHEMATICS II,2
806,16,PROBABILITY & STATISTICS,2
807,16,WORKSHOP PRACTICE,4
808,16,PHYSICS LABORATORY,8
809,16,MECH OSCILLATIONS & WAVE,5
810,16,HEAT TRANSFER,6
811,16,NUM METHOD FOR CHEM ENGG,5
812,16,MATERIAL SCIENCE & ENGG,4
813,16,SEPARATION PROCESSES I,6
814,16,PRINCIPLES OF ECONOMICS,4
815,16,FUNDA OF FIN AND ACCOUNT,7
816,16,INTRODUCTORY PHILOSOPHY,4
817,16,CHEMICAL ENGG LAB I,9
818,16,CHEMICAL ENGG LAB II,9
819,16,PROCESS DES PRINCIPLE II,7
820,16,ENVIR POLLUTION CONTROL,7
821,16,COLLOIDS AND INTERFACE ENGINEE,7
822,16,SECUR ANAL & PORTFOL MGT,7
823,16,FINANCIAL RISK ANALYTICS & M,8
824,16,CINEMATIC ART,8
825,16,PRACTICE SCHOOL II,10
826,16,PRACTICE SCHOOL I,10
827,17,CHEMISTRY LABORATORY,9
828,17,GENERAL CHEMISTRY,6
829,17,ELECTRICAL SCIENCES,7
830,17,MATHEMATICS I,5
831,17,WORKSHOP PRACTICE,8
832,17,PHYSICS LABORATORY,10
833,17,MECH OSCILLATIONS & WAVE,7
834,17,OBJECT ORIENTED PROG,2
835,17,LOGIC IN COMPUTER SC,4
836,17,DIGITAL DESIGN,5
837,17,DISCR STRUC FOR COMP SCI,2
838,17,INTRODUCTION TO CRITICAL PEDAG,7
839,17,MATHEMATICS III,7
840,17,PRINCIPLES OF MANAGEMENT,5
841,17,PRINCIPLES OF PROGG LANG,5
842,17,FOUNDATIONS OF DATA SCIENCE,4
843,17,COMPUTER ARCHITECTURE,5
844,17,THEORY OF COMPUTATION,4
845,17,OPERATING SYSTEMS,5
846,17,SEL TOPICS FROM COMP SC,5
847,17,DISASTER AND DEVELOPMENT,5
848,17,PRACTICE SCHOOL II,9
849,17,BIOLOGY LABORATORY,9
850,17,GENERAL BIOLOGY,6
851,17,ENGINEERING GRAPHICS,7
852,17,THERMODYNAMICS,6
853,17,TECHNICAL REPORT WRITING,7
854,17,COMPUTER PROGRAMMING,5
855,17,MATHEMATICS II,8
856,17,PROBABILITY & STATISTICS,6
857,17,ENVIRONMENTAL STUDIES,7
858,17,DATA STRUCTURES & ALGO,5
859,17,DATABASE SYSTEMS,5
860,17,MICROPROC & INTERFACING,4
861,17,CULTURAL STUDIES,5
862,17,PUBLIC ADMINISTRATION,7
863,17,INTRODUCTION TO CRITICAL PEDAG,5
864,17,MICROPROC & INTERFACING,2
865,17,COMPUTER NETWORKS,7
866,17,COMPILER CONSTRUCTION,7
867,17,DESIGN & ANAL OF ALGO,5
868,17,DATA MINING,7
869,17,INTRO TO DEV STUDIES,5
870,17,COMPUTER GRAPHICS,7
871,17,HUM THEO OF SC & TECH,4
872,17,MICROPROC & INTERFACING,2
873,17,DATA MINING,2
874,17,DIGITAL COMMUNICATION,2
875,17,REGIONAL ECONOMICS,5
876,17,ADV COMMUNICATIVE ENG,2
877,17,COMBINATORIAL MATHS,2
878,17,PRACTICE SCHOOL I,10
879,18,CHEMISTRY LABORATORY,9
880,18,GENERAL CHEMISTRY,8
881,18,ELECTRICAL SCIENCES,8
882,18,MATHEMATICS I,9
883,18,WORKSHOP PRACTICE,8
884,18,PHYSICS LABORATORY,10
885,18,MECH OSCILLATIONS & WAVE,10
886,18,OBJECT ORIENTED PROG,8
887,18,LOGIC IN COMPUTER SC,8
888,18,DIGITAL DESIGN,7
889,18,DISCR STRUC FOR COMP SCI,9
890,18,PRINCIPLES OF ECONOMICS,4
891,18,CULTURAL STUDIES,7
892,18,MATHEMATICS III,7
893,18,INTRO TO BIOINFORMATICS,6
894,18,PRINCIPLES OF PROGG LANG,10
895,18,COMPUTER ARCHITECTURE,9
896,18,THEORY OF COMPUTATION,9
897,18,LABORATORY PROJECT,10
898,18,OPERATING SYSTEMS,8
899,18,NEW VENTURE CREATION,6
900,18,PUBLIC POLICY,6
901,18,BIOLOGY LABORATORY,9
902,18,GENERAL BIOLOGY,8
903,18,ENGINEERING GRAPHICS,10
904,18,THERMODYNAMICS,9
905,18,TECHNICAL REPORT WRITING,10
906,18,COMPUTER PROGRAMMING,10
907,18,MATHEMATICS II,9
908,18,PROBABILITY & STATISTICS,9
909,18,ENVIRONMENTAL STUDIES,7
910,18,GAME THEORY AND ITS APPLICATIO,8
911,18,MACHINE LEARNING,6
912,18,DATA STRUCTURES & ALGO,8
913,18,DATABASE SYSTEMS,7
914,18,MICROPROC & INTERFACING,7
915,18,DATA MINING,7
916,18,HUMAN COMP INTERACTION,7
917,18,INTRO TO GENDER STUDIES,7
918,18,COMPUTER NETWORKS,7
919,18,COMPILER CONSTRUCTION,7
920,18,DESIGN & ANAL OF ALGO,7
921,18,LABORATORY PROJECT,9
922,18,SYMBOLIC LOGIC,7
923,18,PRACTICE SCHOOL II,10
924,18,PRACTICE SCHOOL I,10
925,19,BIOLOGY LABORATORY,10
926,19,GENERAL BIOLOGY,8
927,19,ENGINEERING GRAPHICS,10
928,19,THERMODYNAMICS,8
929,19,TECHNICAL REPORT WRITING,7
930,19,COMPUTER PROGRAMMING,10
931,19,MATHEMATICS I,7
932,19,ENVIRONMENTAL STUDIES,7
933,19,CHEMICAL PROCESS CALCULA,10
934,19,FLUID MECHANICS,9
935,19,CHEM ENGG THERMODYNAMICS,10
936,19,ENGINEERING CHEMISTRY,9
937,19,FUNDA OF FIN AND ACCOUNT,7
938,19,CONTEMPORARY INDAIN ENG FIC,7
939,19,MATHEMATICS III,10
940,19,KINETICS & REACTOR DESIG,8
941,19,SEPARATION PROCESSES II,9
942,19,PROCESS DES PRINCIPLES I,9
943,19,PROCESS DYN & CONTROL,10
944,19,DESIGN PROJECT,10
945,19,TRANSPORT PHENOMENA,8
946,19,FOUNDATIONS OF DATA SCIENCE,7
947,19,APPLIED STATISTICAL METHODS,8
948,19,BIOCHEMICAL ENGINEERING,9
949,19,PETRO. REFI. TECH,8
950,19,CHEMISTRY LABORATORY,10
951,19,GENERAL CHEMISTRY,9
952,19,ELECTRICAL SCIENCES,10
953,19,MATHEMATICS II,8
954,19,PROBABILITY & STATISTICS,8
955,19,WORKSHOP PRACTICE,9
956,19,PHYSICS LABORATORY,10
957,19,MECH OSCILLATIONS & WAVE,8
958,19,HEAT TRANSFER,10
959,19,NUM METHOD FOR CHEM ENGG,9
960,19,MATERIAL SCIENCE & ENGG,8
961,19,SEPARATION PROCESSES I,8
962,19,PRINCIPLES OF ECONOMICS,10
963,19,CONTEMPORARY INDIA,7
964,19,URBAN POLICY AND GOVERNANCE,8
965,19,MACHINE LEARNING,7
966,19,CHEMICAL ENGG LAB I,9
967,19,CHEMICAL ENGG LAB II,10
968,19,PROCESS DES PRINCIPLE II,7
969,19,LABORATORY PROJECT,10
970,19,ARTIFICIAL INTELLIGENCE,7
971,19,DATA MINING,7
972,19,PRACTICE SCHOOL II,10
973,19,PRACTICE SCHOOL I,10
974,20,CHEMISTRY LABORATORY,9
975,20,GENERAL CHEMISTRY,8
976,20,ELECTRICAL SCIENCES,8
977,20,MATHEMATICS I,8
978,20,WORKSHOP PRACTICE,10
979,20,PHYSICS LABORATORY,10
980,20,MECH OSCILLATIONS & WAVE,7
981,20,ENVIRONMENTAL STUDIES,7
982,20,PRINCIPLES OF ECONOMICS,10
983,20,FUNDA OF FIN AND ACCOUNT,10
984,20,MATHEMATIC & STAT METHOD,10
985,20,ECONOMIC ENV OF BUSINESS,10
986,20,CONTEMPORARY INDIA,10
987,20,SOCIAL AND POLITICAL ECOLOGY,10
988,20,MATHEMATICS III,9
989,20,OBJECT ORIENTED PROG,8
990,20,LOGIC IN COMPUTER SC,9
991,20,DIGITAL DESIGN,9
992,20,DISCR STRUC FOR COMP SCI,9
993,20,INTERNATIONAL ECONOMICS,10
994,20,MONEY BANK & FIN MARKETS,10
995,20,ISSUES IN ECONOMIC DEV,9
996,20,PRINCIPLES OF PROGG LANG,8
997,20,REINFORCEMENT LEARNING,8
998,20,FOUNDATIONS OF DATA SCIENCE,7
999,20,COMPUTER ARCHITECTURE,7
1000,20,THEORY OF COMPUTATION,7
1001,20,OPERATING SYSTEMS,8
1002,20,FINANCIAL MANAGEMENT,10
1003,20,BUSS ANAL & VALUATION,10
1004,20,PRACTICE SCHOOL II,10
1005,20,BIOLOGY LABORATORY,10
1006,20,GENERAL BIOLOGY,8
1007,20,ENGINEERING GRAPHICS,10
1008,20,THERMODYNAMICS,9
1009,20,TECHNICAL REPORT WRITING,9
1010,20,COMPUTER PROGRAMMING,8
1011,20,MATHEMATICS II,9
1012,20,PROBABILITY & STATISTICS,9
1013,20,ECONOMETRIC METHODS,8
1014,20,MICROECONOMICS,8
1015,20,MACROECONOMICS,10
1016,20,ECONOMIC OF GROWTH & DEV,9
1017,20,DERIVATIVES &  RISK MGMT,8
1018,20,PROJECT APPRAISAL,7
1019,20,PUBLIC ADMINISTRATION,8
1020,20,PRINCIPLES OF MANAGEMENT,8
1021,20,DATA STRUCTURES & ALGO,7
1022,20,DATABASE SYSTEMS,7
1023,20,MICROPROC & INTERFACING,9
1024,20,PUBLIC FIN THEO & POLICY,7
1025,20,APPLIED ECONOMETRICS,7
1026,20,ECONOMIC ANAL OF PUB POL,7
1027,20,SECUR ANAL & PORTFOL MGT,9
1028,20,CRYPTOGRAPHY,9
1029,20,COMPUTER NETWORKS,7
1030,20,COMPILER CONSTRUCTION,8
1031,20,DESIGN & ANAL OF ALGO,7
1032,20,REGIONAL ECONOMICS,10
1033,20,NUMBER THEORY,10
1034,20,PRACTICE SCHOOL II,10
1035,20,PRACTICE SCHOOL I,10
1036,21,CHEMISTRY LABORATORY,10
1037,21,GENERAL CHEMISTRY,7
1038,21,ELECTRICAL SCIENCES,7
1039,21,MATHEMATICS I,5
1040,21,WORKSHOP PRACTICE,8
1041,21,PHYSICS LABORATORY,10
1042,21,MECH OSCILLATIONS & WAVE,6
1043,21,ENVIRONMENTAL STUDIES,7
1044,21,CINEMATIC ADAPTATION,7
1045,21,COMPARATIVE INDIAN LIT,5
1046,21,MATHEMATICS III,6
1047,21,MECHANICS OF SOLIDS,7
1048,21,FLUID MECHANICS,8
1049,21,MATERIALS SCIENCE & ENGG,6
1050,21,APPLIED THERMODYNAMICS,8
1051,21,MECHANICAL ENGG LAB,8
1052,21,BUSS ANAL & VALUATION,6
1053,21,DERIVATIVES &  RISK MGMT,6
1054,21,SECUR ANAL & PORTFOL MGT,6
1055,21,FINANCIAL MANAGEMENT,5
1056,21,ADV MECHANICS OF SOLIDS,8
1057,21,COMPUTER AIDED DESIGN,8
1058,21,MECHANICAL VIBRATIONS,8
1059,21,PRACTICE SCHOOL II,10
1060,21,BIOLOGY LABORATORY,9
1061,21,GENERAL BIOLOGY,7
1062,21,ENGINEERING GRAPHICS,9
1063,21,THERMODYNAMICS,6
1064,21,TECHNICAL REPORT WRITING,8
1065,21,COMPUTER PROGRAMMING,6
1066,21,MATHEMATICS II,6
1067,21,PROBABILITY & STATISTICS,5
1068,21,PRINCIPLES OF ECONOMICS,7
1069,21,FUNDA OF FIN AND ACCOUNT,6
1070,21,DISASTER AND DEVELOPMENT,7
1071,21,MACHINE DESIGN & DRAWING,7
1072,21,IC ENGINES,8
1073,21,PRODUCTION TECHNIQUES I,8
1074,21,KIN & DYN OF MACHINES,9
1075,21,PROJECT APPRAISAL,7
1076,21,HEAT TRANSFER,9
1077,21,PRODUCTION TECHNIQUES II,7
1078,21,PRIMEMOVERS & FLUID MACH,8
1079,21,ENGINEERING OPTIMIZATION,7
1080,21,AUTOMOTIVE TECHNOLOGY,9
1081,21,INTERNET OF THINGS,7
1082,21,POP LITER & CULT S ASIA,6
1083,21,INTERNATIONAL RELATIONS,7
1084,21,SUPPLY CHAIN MANAGEMENT,7
1085,21,SUSTAINABLE MANUFACTURING,6
1086,21,PRACTICE SCHOOL I,10
1087,22,CHEMISTRY LABORATORY,10
1088,22,GENERAL CHEMISTRY,6
1089,22,ELECTRICAL SCIENCES,7
1090,22,MATHEMATICS I,5
1091,22,WORKSHOP PRACTICE,9
1092,22,PHYSICS LABORATORY,10
1093,22,MECH OSCILLATIONS & WAVE,6
1094,22,ENVIRONMENTAL STUDIES,7
1095,22,PRINCIPLES OF ECONOMICS,4
1096,22,FUNDA OF FIN AND ACCOUNT,6
1097,22,MATHEMATIC & STAT METHOD,7
1098,22,ECONOMIC ENV OF BUSINESS,6
1099,22,BUSINESS COMMUNICATION,8
1100,22,CINEMATIC ADAPTATION,8
1101,22,MATHEMATICS III,6
1102,22,INTERNATIONAL ECONOMICS,10
1103,22,MONEY BANK & FIN MARKETS,7
1104,22,ISSUES IN ECONOMIC DEV,7
1105,22,ELECTROMAGNETIC THEO,9
1106,22,ELECTRONIC DEVICES,10
1107,22,DIGITAL DESIGN,9
1108,22,CONTROL SYSTEMS,8
1109,22,SIGNALS & SYSTEMS,8
1110,22,BUSS ANAL & VALUATION,6
1111,22,PROJECT APPRAISAL,8
1112,22,SECUR ANAL & PORTFOL MGT,7
1113,22,MODERN CONTROL SYSTEMS,7
1114,22,ELECTRO INST & INST TECH,5
1115,22,TRANSD & MEASUREMENT TEC,7
1116,22,ANALOG & DIGIT VLSI DES,6
1117,22,PRACTICE SCHOOL II,10
1118,22,BIOLOGY LABORATORY,10
1119,22,GENERAL BIOLOGY,7
1120,22,ENGINEERING GRAPHICS,8
1121,22,THERMODYNAMICS,7
1122,22,TECHNICAL REPORT WRITING,8
1123,22,COMPUTER PROGRAMMING,7
1124,22,MATHEMATICS II,6
1125,22,PROBABILITY & STATISTICS,6
1126,22,ECONOMETRIC METHODS,7
1127,22,MICROECONOMICS,5
1128,22,MACROECONOMICS,8
1129,22,ECONOMIC OF GROWTH & DEV,7
1130,22,FINANCIAL MANAGEMENT,7
1131,22,DERIVATIVES &  RISK MGMT,6
1132,22,MARKETING RESEARCH,7
1133,22,PRINCIPLES OF MANAGEMENT,7
1134,22,PUBLIC FIN THEO & POLICY,7
1135,22,APPLIED ECONOMETRICS,8
1136,22,ECONOMIC ANAL OF PUB POL,7
1137,22,ELEC & ELECTRONIC CIRCUITS LAB,7
1138,22,ASIAN CINEMAS AND CULTURES,9
1139,22,ELECTRICAL MACHINES,9
1140,22,MICROPROC & INTERFACING,9
1141,22,MICROELECTRONIC CIRCUITS,7
1142,22,OBJECT ORIENTED PROG,6
1143,22,OPERATING SYSTEMS,6
1144,22,DIGITAL IMAGE PROCESSING,6
1145,22,FINANCIAL RISK ANALYTICS & M,6
1146,22,ANALOG ELECTRONICS,6
1147,22,POWER ELECTRONICS,5
1148,22,INDUS INSTRUMENT & CONT,5
1149,22,THESIS,10
1150,22,PRACTICE SCHOOL I,10
1151,23,CHEMISTRY LABORATORY,10
1152,23,GENERAL CHEMISTRY,8
1153,23,ELECTRICAL SCIENCES,8
1154,23,MATHEMATICS I,9
1155,23,WORKSHOP PRACTICE,8
1156,23,PHYSICS LABORATORY,10
1157,23,MECH OSCILLATIONS & WAVE,9
1158,23,ENVIRONMENTAL STUDIES,7
1159,23,PHONETICS & SPOKEN ENGL,9
1160,23,MATHEMATICS III,8
1161,23,MECHANICS OF SOLIDS,10
1162,23,FLUID MECHANICS,10
1163,23,MATERIALS SCIENCE & ENGG,8
1164,23,APPLIED THERMODYNAMICS,10
1165,23,MECHANICAL ENGG LAB,8
1166,23,ARTIFICIAL INTELLIGENCE FOR RO,7
1167,23,CONTROL SYSTEMS,8
1168,23,ADV MECHANICS OF SOLIDS,9
1169,23,COMPUTER AIDED DESIGN,6
1170,23,MECHANICAL VIBRATIONS,7
1171,23,ROCKET & SPACECRAFT PROP,7
1172,23,STUDY PROJECT,10
1173,23,MECHATRONICS & AUTOMAT,6
1174,23,ENVIRON DEV & CLIMATE CH,8
1175,23,ENERGY MANAGEMENT,8
1176,23,BIOLOGY LABORATORY,9
1177,23,GENERAL BIOLOGY,8
1178,23,ENGINEERING GRAPHICS,8
1179,23,THERMODYNAMICS,8
1180,23,TECHNICAL REPORT WRITING,6
1181,23,COMPUTER PROGRAMMING,7
1182,23,MATHEMATICS II,8
1183,23,PROBABILITY & STATISTICS,7
1184,23,HUM THEO OF SC & TECH,8
1185,23,PRINCIPLES OF ECONOMICS,8
1186,23,MACHINE DESIGN & DRAWING,9
1187,23,IC ENGINES,8
1188,23,PRODUCTION TECHNIQUES I,8
1189,23,KIN & DYN OF MACHINES,8
1190,23,ROBOTICS,8
1191,23,HEAT TRANSFER,9
1192,23,PRODUCTION TECHNIQUES II,8
1193,23,PRIMEMOVERS & FLUID MACH,10
1194,23,ENGINEERING OPTIMIZATION,5
1195,23,COMPOSITE MATERIAL & DES,8
1196,23,REFRIGERATION & AIRCOND,10
1197,23,PRACTICE SCHOOL II,10
1198,23,PRACTICE SCHOOL I,10
1199,23,NUMBER THEORY,8
1200,24,CHEMISTRY LABORATORY,9
1201,24,GENERAL CHEMISTRY,5
1202,24,ELECTRICAL SCIENCES,4
1203,24,MATHEMATICS I,4
1204,24,WORKSHOP PRACTICE,10
1205,24,PHYSICS LABORATORY,10
1206,24,MECH OSCILLATIONS & WAVE,5
1207,24,ENVIRONMENTAL STUDIES,7
1208,24,BUSINESS COMMUNICATION,6
1209,24,COMPARATIVE INDIAN LIT,6
1210,24,MATHEMATICS III,5
1211,24,MECHANICS OF SOLIDS,7
1212,24,FLUID MECHANICS,6
1213,24,MATERIALS SCIENCE & ENGG,6
1214,24,APPLIED THERMODYNAMICS,5
1215,24,MECHANICAL ENGG LAB,8
1216,24,BUSS ANAL & VALUATION,8
1217,24,DERIVATIVES &  RISK MGMT,10
1218,24,SECUR ANAL & PORTFOL MGT,6
1219,24,FINANCIAL MANAGEMENT,8
1220,24,ADV MECHANICS OF SOLIDS,7
1221,24,COMPUTER AIDED DESIGN,7
1222,24,MECHANICAL VIBRATIONS,8
1223,24,PRACTICE SCHOOL II,10
1224,24,BIOLOGY LABORATORY,9
1225,24,GENERAL BIOLOGY,6
1226,24,ENGINEERING GRAPHICS,9
1227,24,THERMODYNAMICS,5
1228,24,TECHNICAL REPORT WRITING,5
1229,24,COMPUTER PROGRAMMING,4
1230,24,MATHEMATICS II,5
1231,24,PROBABILITY & STATISTICS,5
1232,24,PRINCIPLES OF ECONOMICS,7
1233,24,FUNDA OF FIN AND ACCOUNT,8
1234,24,HUMAN RESOURCE DEVELOP,8
1235,24,MACHINE DESIGN & DRAWING,8
1236,24,IC ENGINES,7
1237,24,PRODUCTION TECHNIQUES I,7
1238,24,KIN & DYN OF MACHINES,8
1239,24,PROJECT APPRAISAL,9
1240,24,FINANCIAL RISK ANALYTICS & M,9
1241,24,HEAT TRANSFER,8
1242,24,PRODUCTION TECHNIQUES II,10
1243,24,PRIMEMOVERS & FLUID MACH,8
1244,24,ENGINEERING OPTIMIZATION,10
1245,24,LEAN MANUFACTURING,7
1246,24,AUTOMOTIVE TECHNOLOGY,7
1247,24,SUPPLY CHAIN MANAGEMENT,5
1248,24,SUSTAINABLE MANUFACTURING,6
1249,24,PRACTICE SCHOOL I,10
1250,25,CHEMISTRY LABORATORY,10
1251,25,GENERAL CHEMISTRY,7
1252,25,ELECTRICAL SCIENCES,9
1253,25,MATHEMATICS I,6
1254,25,WORKSHOP PRACTICE,9
1255,25,PHYSICS LABORATORY,10
1256,25,MECH OSCILLATIONS & WAVE,8
1257,25,OBJECT ORIENTED PROG,8
1258,25,LOGIC IN COMPUTER SC,8
1259,25,DIGITAL DESIGN,9
1260,25,DISCR STRUC FOR COMP SCI,9
1261,25,PRINCIPLES OF ECONOMICS,10
1262,25,HUMAN RESOURCE DEVELOP,9
1263,25,MATHEMATICS III,10
1264,25,NEURAL NET & FUZZY LOGIC,7
1265,25,PRINCIPLES OF PROGG LANG,7
1266,25,COMPUTER ARCHITECTURE,7
1267,25,THEORY OF COMPUTATION,8
1268,25,OPERATING SYSTEMS,7
1269,25,COMPUTATIONAL GEOMETRY,8
1270,25,INFORMATION RETRIEVAL,10
1271,25,GAME THEORY AND ITS APPLICATIO,10
1272,25,LABORATORY PROJECT,10
1273,25,DESIGN PROJECT,10
1274,25,BIOLOGY LABORATORY,10
1275,25,GENERAL BIOLOGY,9
1276,25,ENGINEERING GRAPHICS,9
1277,25,THERMODYNAMICS,10
1278,25,TECHNICAL REPORT WRITING,9
1279,25,COMPUTER PROGRAMMING,8
1280,25,MATHEMATICS II,8
1281,25,PROBABILITY & STATISTICS,10
1282,25,ENVIRONMENTAL STUDIES,7
1283,25,DATA STRUCTURES & ALGO,10
1284,25,DATABASE SYSTEMS,9
1285,25,MICROPROC & INTERFACING,7
1286,25,PUBLIC ADMINISTRATION,9
1287,25,INTRODUCTION TO PHONOLOGY,9
1288,25,MACHINE LEARNING,7
1289,25,COMPUTER NETWORKS,7
1290,25,COMPILER CONSTRUCTION,7
1291,25,DESIGN & ANAL OF ALGO,7
1292,25,DESIGN PROJECT,10
1293,25,DATA MINING,7
1294,25,SEL TOPICS FROM COMP SC,7
1295,25,PRACTICE SCHOOL II,10
1296,25,PRACTICE SCHOOL I,10
1297,26,BIOLOGY LABORATORY,8
1298,26,GENERAL BIOLOGY,4
1299,26,ENGINEERING GRAPHICS,9
1300,26,THERMODYNAMICS,2
1301,26,TECHNICAL REPORT WRITING,6
1302,26,COMPUTER PROGRAMMING,4
1303,26,MATHEMATICS I,4
1304,26,ENVIRONMENTAL STUDIES,7
1305,26,CHEMICAL PROCESS CALCULA,5
1306,26,FLUID MECHANICS,7
1307,26,CHEM ENGG THERMODYNAMICS,6
1308,26,ENGINEERING CHEMISTRY,5
1309,26,CULTURAL STUDIES,4
1310,26,CINEMATIC ADAPTATION,7
1311,26,MATHEMATICS III,6
1312,26,KINETICS & REACTOR DESIG,8
1313,26,SEPARATION PROCESSES II,8
